zipCode	feeType	isActive	juso
59784	ISOLATED	TRUE	전라남도 여수시 횡간중앙길 7-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간중앙길 7-1 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간중앙길 7-2 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간중앙길 8-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간중앙길 8-1 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간중앙길 9-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 1-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 1-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 12-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 14-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 16-1 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 16-3 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 16-4 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 16-6 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 18-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 18-1 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 20-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 20-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 20-1 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 20-1 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 24-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 24-1 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 26-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 26-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 26-1 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 26-1 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 38-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 42-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 42-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 47-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 49-0 (돌산읍)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 52-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 54-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 56-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 60-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 62-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 64-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 64-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 64-1 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 66-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 68-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 68-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 70-0 ()
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 70-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 70-1 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 70-2 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 74-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 76-1 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 76-10 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 76-3 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 76-4 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 76-4 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 76-5 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 76-5 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 76-6 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 76-7 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 76-8 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 78-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 80-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 82-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 86-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 88-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 88-21 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 94-14 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 94-8 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 94-8 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 94-8 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 96-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 횡간해안길 98-0 (남면)
59784	ISOLATED	TRUE	전라남도 여수시 대두해안길 19-0 ()
59785	ISOLATED	TRUE	전라남도 여수시 남면 금오로
59785	ISOLATED	TRUE	전라남도 여수시 남면 금오서부로
59785	ISOLATED	TRUE	전라남도 여수시 남면 대유길
59785	ISOLATED	TRUE	전라남도 여수시 남면 대유윗길
59785	ISOLATED	TRUE	전라남도 여수시 남면 두포삼거리길
59785	ISOLATED	TRUE	전라남도 여수시 남면 모하삼반길
59785	ISOLATED	TRUE	전라남도 여수시 남면 불무골길
59785	ISOLATED	TRUE	전라남도 여수시 남면 석문동길
59785	ISOLATED	TRUE	전라남도 여수시 남면 소유길
59785	ISOLATED	TRUE	전라남도 여수시 남면 솔고지길
59785	ISOLATED	TRUE	전라남도 여수시 남면 수항도길
59785	ISOLATED	TRUE	전라남도 여수시 남면 여천금이길
59785	ISOLATED	TRUE	전라남도 여수시 남면 연화동길
59785	ISOLATED	TRUE	전라남도 여수시 남면 연화동길
59785	ISOLATED	TRUE	전라남도 여수시 남면 용머리길
59785	ISOLATED	TRUE	전라남도 여수시 남면 유송로
59785	ISOLATED	TRUE	전라남도 여수시 남면 초포길
59785	ISOLATED	TRUE	전라남도 여수시 남면 함구미아랫길
59785	ISOLATED	TRUE	전라남도 여수시 남면 함구미윗길
59786	ISOLATED	TRUE	전라남도 여수시 남면 금오로
59786	ISOLATED	TRUE	전라남도 여수시 남면 금오로
59786	ISOLATED	TRUE	전라남도 여수시 남면 금오서부로
59786	ISOLATED	TRUE	전라남도 여수시 남면 금오서부로
59786	ISOLATED	TRUE	전라남도 여수시 남면 내외진길
59786	ISOLATED	TRUE	전라남도 여수시 남면 내외진안길
59786	ISOLATED	TRUE	전라남도 여수시 남면 대부도길
59786	ISOLATED	TRUE	전라남도 여수시 남면 동고지길
59786	ISOLATED	TRUE	전라남도 여수시 남면 못동가는길
59786	ISOLATED	TRUE	전라남도 여수시 남면 미포길
59786	ISOLATED	TRUE	전라남도 여수시 남면 서고지길
59786	ISOLATED	TRUE	전라남도 여수시 남면 심장길
59786	ISOLATED	TRUE	전라남도 여수시 남면 심포안길
59786	ISOLATED	TRUE	전라남도 여수시 남면 안도안길
59786	ISOLATED	TRUE	전라남도 여수시 남면 안도안길
59786	ISOLATED	TRUE	전라남도 여수시 남면 안도해변길
59786	ISOLATED	TRUE	전라남도 여수시 남면 안도해수욕장길
59786	ISOLATED	TRUE	전라남도 여수시 남면 오지암길
59786	ISOLATED	TRUE	전라남도 여수시 남면 우두로
59786	ISOLATED	TRUE	전라남도 여수시 남면 우두로
59786	ISOLATED	TRUE	전라남도 여수시 남면 우실안길
59786	ISOLATED	TRUE	전라남도 여수시 남면 우실해안길
59786	ISOLATED	TRUE	전라남도 여수시 남면 이야포길
59786	ISOLATED	TRUE	전라남도 여수시 남면 장지1길
59786	ISOLATED	TRUE	전라남도 여수시 남면 장지2길
59786	ISOLATED	TRUE	전라남도 여수시 남면 장지길
59786	ISOLATED	TRUE	전라남도 여수시 남면 장지해안길
59786	ISOLATED	TRUE	전라남도 여수시 남면 지풍개길
59786	ISOLATED	TRUE	전라남도 여수시 남면 직포길
59786	ISOLATED	TRUE	전라남도 여수시 남면 직포안길
59786	ISOLATED	TRUE	전라남도 여수시 남면 직포웃몰길
59786	ISOLATED	TRUE	전라남도 여수시 남면 학동해안길
59787	ISOLATED	TRUE	전라남도 여수시 남면 덕포길
59787	ISOLATED	TRUE	전라남도 여수시 남면 배비길
59787	ISOLATED	TRUE	전라남도 여수시 남면 신강길
59787	ISOLATED	TRUE	전라남도 여수시 남면 역포안길
59787	ISOLATED	TRUE	전라남도 여수시 남면 연도길
59787	ISOLATED	TRUE	전라남도 여수시 남면 연도남부길
59787	ISOLATED	TRUE	전라남도 여수시 남면 연도동부길
59787	ISOLATED	TRUE	전라남도 여수시 남면 연도북부길
59787	ISOLATED	TRUE	전라남도 여수시 남면 연도북부안길
59787	ISOLATED	TRUE	전라남도 여수시 남면 연도서부길
59787	ISOLATED	TRUE	전라남도 여수시 남면 연도서부안길
59788	ISOLATED	TRUE	전라남도 여수시 삼산면 광도길
59788	ISOLATED	TRUE	전라남도 여수시 삼산면 소거문길
59788	ISOLATED	TRUE	전라남도 여수시 삼산면 손죽길
59788	ISOLATED	TRUE	전라남도 여수시 삼산면 손죽새터길
59788	ISOLATED	TRUE	전라남도 여수시 삼산면 우데미길
59788	ISOLATED	TRUE	전라남도 여수시 삼산면 중천샘길
59788	ISOLATED	TRUE	전라남도 여수시 삼산면 평도길
59789	ISOLATED	TRUE	전라남도 여수시 삼산면 경촌길
59789	ISOLATED	TRUE	전라남도 여수시 삼산면 대동길
59789	ISOLATED	TRUE	전라남도 여수시 삼산면 대동안길
59789	ISOLATED	TRUE	전라남도 여수시 삼산면 대동해안길
59789	ISOLATED	TRUE	전라남도 여수시 삼산면 예미길
59789	ISOLATED	TRUE	전라남도 여수시 삼산면 의성길
59789	ISOLATED	TRUE	전라남도 여수시 삼산면 의성안길
59789	ISOLATED	TRUE	전라남도 여수시 삼산면 정강해수욕장길
59789	ISOLATED	TRUE	전라남도 여수시 삼산면 진막길
59789	ISOLATED	TRUE	전라남도 여수시 삼산면 진막안길
59789	ISOLATED	TRUE	전라남도 여수시 삼산면 초도로
59790	ISOLATED	TRUE	전라남도 여수시 삼산면 거문길
59790	ISOLATED	TRUE	전라남도 여수시 삼산면 거문도등대길
59790	ISOLATED	TRUE	전라남도 여수시 삼산면 거문학교길
59790	ISOLATED	TRUE	전라남도 여수시 삼산면 거문학교길
59790	ISOLATED	TRUE	전라남도 여수시 삼산면 녹산등대길
59790	ISOLATED	TRUE	전라남도 여수시 삼산면 덕흥1길
59790	ISOLATED	TRUE	전라남도 여수시 삼산면 덕흥2길
59790	ISOLATED	TRUE	전라남도 여수시 삼산면 덕흥2길
59790	ISOLATED	TRUE	전라남도 여수시 삼산면 덕흥안길
59790	ISOLATED	TRUE	전라남도 여수시 삼산면 동도로
59790	ISOLATED	TRUE	전라남도 여수시 삼산면 변촌길
59790	ISOLATED	TRUE	전라남도 여수시 삼산면 삼호교길
59790	ISOLATED	TRUE	전라남도 여수시 삼산면 유촌1길
59790	ISOLATED	TRUE	전라남도 여수시 삼산면 유촌2길
59790	ISOLATED	TRUE	전라남도 여수시 삼산면 장덕로
59790	ISOLATED	TRUE	전라남도 여수시 삼산면 장덕로
59790	ISOLATED	TRUE	전라남도 여수시 삼산면 장촌1길
59790	ISOLATED	TRUE	전라남도 여수시 삼산면 장촌2길
59790	ISOLATED	TRUE	전라남도 여수시 삼산면 장촌3길
59790	ISOLATED	TRUE	전라남도 여수시 삼산면 죽촌1길
59790	ISOLATED	TRUE	전라남도 여수시 삼산면 죽촌2길
59790	ISOLATED	TRUE	전라남도 여수시 삼산면 죽촌3길
59790	ISOLATED	TRUE	전라남도 여수시 삼산면 초도로
59790	ISOLATED	TRUE	전라남도 여수시 삼산면 하늘담길
63000	ISOLATED	TRUE	제주특별자치도 제주시 추자면 대서1길
63000	ISOLATED	TRUE	제주특별자치도 제주시 추자면 대서2길
63000	ISOLATED	TRUE	제주특별자치도 제주시 추자면 대서3길
63000	ISOLATED	TRUE	제주특별자치도 제주시 추자면 대서4길
63000	ISOLATED	TRUE	제주특별자치도 제주시 추자면 대서5길
63000	ISOLATED	TRUE	제주특별자치도 제주시 추자면 대서6길
63000	ISOLATED	TRUE	제주특별자치도 제주시 추자면 대서6길
63000	ISOLATED	TRUE	제주특별자치도 제주시 추자면 영흥1길
63000	ISOLATED	TRUE	제주특별자치도 제주시 추자면 영흥2길
63000	ISOLATED	TRUE	제주특별자치도 제주시 추자면 영흥3길
63000	ISOLATED	TRUE	제주특별자치도 제주시 추자면 영흥4길
63000	ISOLATED	TRUE	제주특별자치도 제주시 추자면 추자로
63000	ISOLATED	TRUE	제주특별자치도 제주시 추자면 추자로
63000	ISOLATED	TRUE	제주특별자치도 제주시 추자면 추포도길
63000	ISOLATED	TRUE	제주특별자치도 제주시 추자면 횡간도길
63001	ISOLATED	TRUE	제주특별자치도 제주시 추자면 묵리1길
63001	ISOLATED	TRUE	제주특별자치도 제주시 추자면 묵리2길
63001	ISOLATED	TRUE	제주특별자치도 제주시 추자면 석두리길
63001	ISOLATED	TRUE	제주특별자치도 제주시 추자면 신양1길
63001	ISOLATED	TRUE	제주특별자치도 제주시 추자면 신양2길
63001	ISOLATED	TRUE	제주특별자치도 제주시 추자면 신양3길
63001	ISOLATED	TRUE	제주특별자치도 제주시 추자면 신양4길
63001	ISOLATED	TRUE	제주특별자치도 제주시 추자면 신양서길
63001	ISOLATED	TRUE	제주특별자치도 제주시 추자면 예초1길
63001	ISOLATED	TRUE	제주특별자치도 제주시 추자면 예초2길
63001	ISOLATED	TRUE	제주특별자치도 제주시 추자면 오지박길
63001	ISOLATED	TRUE	제주특별자치도 제주시 추자면 추자로
63001	ISOLATED	TRUE	제주특별자치도 제주시 추자면 추자로
63001	ISOLATED	TRUE	제주특별자치도 제주시 추자면 추자로
63002	JEJU	TRUE	제주특별자치도 제주시 두모11길
63002	JEJU	TRUE	제주특별자치도 제주시 두모1길
63002	JEJU	TRUE	제주특별자치도 제주시 두모3길
63002	JEJU	TRUE	제주특별자치도 제주시 두모5길
63002	JEJU	TRUE	제주특별자치도 제주시 두모7길
63002	JEJU	TRUE	제주특별자치도 제주시 두모9길
63002	JEJU	TRUE	제주특별자치도 제주시 두신로
63002	JEJU	TRUE	제주특별자치도 제주시 두조로
63002	JEJU	TRUE	제주특별자치도 제주시 복호로
63002	JEJU	TRUE	제주특별자치도 제주시 성굴로
63002	JEJU	TRUE	제주특별자치도 제주시 성굴로1길
63002	JEJU	TRUE	제주특별자치도 제주시 성굴로2길
63002	JEJU	TRUE	제주특별자치도 제주시 성굴로3길
63002	JEJU	TRUE	제주특별자치도 제주시 신정로
63002	JEJU	TRUE	제주특별자치도 제주시 신창1길
63002	JEJU	TRUE	제주특별자치도 제주시 신창2길
63002	JEJU	TRUE	제주특별자치도 제주시 신창3길
63002	JEJU	TRUE	제주특별자치도 제주시 신창4길
63002	JEJU	TRUE	제주특별자치도 제주시 신창5길
63002	JEJU	TRUE	제주특별자치도 제주시 신창7길
63002	JEJU	TRUE	제주특별자치도 제주시 신창상동길
63002	JEJU	TRUE	제주특별자치도 제주시 신창상서길
63002	JEJU	TRUE	제주특별자치도 제주시 신한로
63002	JEJU	TRUE	제주특별자치도 제주시 용금로
63002	JEJU	TRUE	제주특별자치도 제주시 일주서로
63002	JEJU	TRUE	제주특별자치도 제주시 주전길
63002	JEJU	TRUE	제주특별자치도 제주시 한경해안로
63002	JEJU	TRUE	제주특별자치도 제주시 한원남길
63002	JEJU	TRUE	제주특별자치도 제주시 한원동길
63002	JEJU	TRUE	제주특별자치도 제주시 한원복1길
63002	JEJU	TRUE	제주특별자치도 제주시 한원복3길
63002	JEJU	TRUE	제주특별자치도 제주시 한원복5길
63002	JEJU	TRUE	제주특별자치도 제주시 한원복길
63002	JEJU	TRUE	제주특별자치도 제주시 한원북길
63002	JEJU	TRUE	제주특별자치도 제주시 한원서길
63003	JEJU	TRUE	제주특별자치도 제주시 금등2길
63003	JEJU	TRUE	제주특별자치도 제주시 금등3길
63003	JEJU	TRUE	제주특별자치도 제주시 금등4길
63003	JEJU	TRUE	제주특별자치도 제주시 금등대안1길
63003	JEJU	TRUE	제주특별자치도 제주시 금등대안3길
63003	JEJU	TRUE	제주특별자치도 제주시 두조로
63003	JEJU	TRUE	제주특별자치도 제주시 배낭골길
63003	JEJU	TRUE	제주특별자치도 제주시 월령1길
63003	JEJU	TRUE	제주특별자치도 제주시 일주서로
63003	JEJU	TRUE	제주특별자치도 제주시 조수동1길
63003	JEJU	TRUE	제주특별자치도 제주시 판조로
63003	JEJU	TRUE	제주특별자치도 제주시 판포1길
63003	JEJU	TRUE	제주특별자치도 제주시 판포2길
63003	JEJU	TRUE	제주특별자치도 제주시 판포4길
63003	JEJU	TRUE	제주특별자치도 제주시 판포동1길
63003	JEJU	TRUE	제주특별자치도 제주시 판포동2길
63003	JEJU	TRUE	제주특별자치도 제주시 판포동3길
63003	JEJU	TRUE	제주특별자치도 제주시 판포중1길
63003	JEJU	TRUE	제주특별자치도 제주시 판포중2길
63003	JEJU	TRUE	제주특별자치도 제주시 판포중길
63003	JEJU	TRUE	제주특별자치도 제주시 홍수암로
63004	JEJU	TRUE	제주특별자치도 제주시 고조로
63004	JEJU	TRUE	제주특별자치도 제주시 낙산로
63004	JEJU	TRUE	제주특별자치도 제주시 낙수로
63004	JEJU	TRUE	제주특별자치도 제주시 낙원로
63004	JEJU	TRUE	제주특별자치도 제주시 낙조길
63004	JEJU	TRUE	제주특별자치도 제주시 낙천2길
63004	JEJU	TRUE	제주특별자치도 제주시 낙천3길
63004	JEJU	TRUE	제주특별자치도 제주시 낙천4길
63004	JEJU	TRUE	제주특별자치도 제주시 녹차분재로
63004	JEJU	TRUE	제주특별자치도 제주시 두조로
63004	JEJU	TRUE	제주특별자치도 제주시 배낭골길
63004	JEJU	TRUE	제주특별자치도 제주시 수동1길
63004	JEJU	TRUE	제주특별자치도 제주시 수동3길
63004	JEJU	TRUE	제주특별자치도 제주시 수동4길
63004	JEJU	TRUE	제주특별자치도 제주시 수동7길
63004	JEJU	TRUE	제주특별자치도 제주시 용금로
63004	JEJU	TRUE	제주특별자치도 제주시 월림1길
63004	JEJU	TRUE	제주특별자치도 제주시 조수1길
63004	JEJU	TRUE	제주특별자치도 제주시 조수2길
63004	JEJU	TRUE	제주특별자치도 제주시 조수3길
63004	JEJU	TRUE	제주특별자치도 제주시 조수5길
63004	JEJU	TRUE	제주특별자치도 제주시 조수6길
63004	JEJU	TRUE	제주특별자치도 제주시 조수7길
63004	JEJU	TRUE	제주특별자치도 제주시 조수넙은밧길
63004	JEJU	TRUE	제주특별자치도 제주시 조수동1길
63004	JEJU	TRUE	제주특별자치도 제주시 조수동2길
63004	JEJU	TRUE	제주특별자치도 제주시 조수배낭1길
63004	JEJU	TRUE	제주특별자치도 제주시 조수북길
63004	JEJU	TRUE	제주특별자치도 제주시 조수설목1길
63004	JEJU	TRUE	제주특별자치도 제주시 조수설목2길
63004	JEJU	TRUE	제주특별자치도 제주시 청수북3길
63004	JEJU	TRUE	제주특별자치도 제주시 판조로
63004	JEJU	TRUE	제주특별자치도 제주시 홍수암로
63005	JEJU	TRUE	제주특별자치도 제주시 금악서길
63005	JEJU	TRUE	제주특별자치도 제주시 녹차분재로
63005	JEJU	TRUE	제주특별자치도 제주시 명이1길
63005	JEJU	TRUE	제주특별자치도 제주시 명이2길
63005	JEJU	TRUE	제주특별자치도 제주시 명이3길
63005	JEJU	TRUE	제주특별자치도 제주시 명이5길
63005	JEJU	TRUE	제주특별자치도 제주시 연명로
63005	JEJU	TRUE	제주특별자치도 제주시 용금로
63005	JEJU	TRUE	제주특별자치도 제주시 월림동2길
63005	JEJU	TRUE	제주특별자치도 제주시 저지11길
63005	JEJU	TRUE	제주특별자치도 제주시 저지12길
63005	JEJU	TRUE	제주특별자치도 제주시 저지14길
63005	JEJU	TRUE	제주특별자치도 제주시 저지1길
63005	JEJU	TRUE	제주특별자치도 제주시 저지2길
63005	JEJU	TRUE	제주특별자치도 제주시 저지4길
63005	JEJU	TRUE	제주특별자치도 제주시 저지6길
63005	JEJU	TRUE	제주특별자치도 제주시 저지8길
63005	JEJU	TRUE	제주특별자치도 제주시 저지9길
63005	JEJU	TRUE	제주특별자치도 제주시 저지동길
63005	JEJU	TRUE	제주특별자치도 제주시 주가흘길
63005	JEJU	TRUE	제주특별자치도 제주시 중산간서로
63006	JEJU	TRUE	제주특별자치도 제주시 낙수로
63006	JEJU	TRUE	제주특별자치도 제주시 녹차분재로
63006	JEJU	TRUE	제주특별자치도 제주시 대한로
63006	JEJU	TRUE	제주특별자치도 제주시 명이2길
63006	JEJU	TRUE	제주특별자치도 제주시 연명로
63006	JEJU	TRUE	제주특별자치도 제주시 중산간서로
63006	JEJU	TRUE	제주특별자치도 제주시 청수동3길
63006	JEJU	TRUE	제주특별자치도 제주시 청수동4길
63006	JEJU	TRUE	제주특별자치도 제주시 청수동5길
63006	JEJU	TRUE	제주특별자치도 제주시 청수동6길
63006	JEJU	TRUE	제주특별자치도 제주시 청수동7길
63006	JEJU	TRUE	제주특별자치도 제주시 청수동8길
63006	JEJU	TRUE	제주특별자치도 제주시 청수동9길
63006	JEJU	TRUE	제주특별자치도 제주시 청수로
63006	JEJU	TRUE	제주특별자치도 제주시 청수목장길
63006	JEJU	TRUE	제주특별자치도 제주시 청수북2길
63006	JEJU	TRUE	제주특별자치도 제주시 청수북3길
63006	JEJU	TRUE	제주특별자치도 제주시 청수북5길
63006	JEJU	TRUE	제주특별자치도 제주시 청수서1길
63006	JEJU	TRUE	제주특별자치도 제주시 청수서2길
63006	JEJU	TRUE	제주특별자치도 제주시 청수서4길
63006	JEJU	TRUE	제주특별자치도 제주시 청수서5길
63006	JEJU	TRUE	제주특별자치도 제주시 청수평화길
63007	JEJU	TRUE	제주특별자치도 제주시 고락로
63007	JEJU	TRUE	제주특별자치도 제주시 고조로
63007	JEJU	TRUE	제주특별자치도 제주시 낙산로
63007	JEJU	TRUE	제주특별자치도 제주시 낙수로
63007	JEJU	TRUE	제주특별자치도 제주시 낙원로
63007	JEJU	TRUE	제주특별자치도 제주시 낙조길
63007	JEJU	TRUE	제주특별자치도 제주시 대한로
63007	JEJU	TRUE	제주특별자치도 제주시 불그못로
63007	JEJU	TRUE	제주특별자치도 제주시 산양1길
63007	JEJU	TRUE	제주특별자치도 제주시 산양2길
63007	JEJU	TRUE	제주특별자치도 제주시 산양4길
63007	JEJU	TRUE	제주특별자치도 제주시 산양6길
63007	JEJU	TRUE	제주특별자치도 제주시 수룡2길
63007	JEJU	TRUE	제주특별자치도 제주시 수룡4길
63007	JEJU	TRUE	제주특별자치도 제주시 신정로
63007	JEJU	TRUE	제주특별자치도 제주시 연명로
63007	JEJU	TRUE	제주특별자치도 제주시 중산간서로
63007	JEJU	TRUE	제주특별자치도 제주시 칠전로
63007	JEJU	TRUE	제주특별자치도 제주시 한원남길
63008	JEJU	TRUE	제주특별자치도 제주시 고락로
63008	JEJU	TRUE	제주특별자치도 제주시 고산남1길
63008	JEJU	TRUE	제주특별자치도 제주시 고산남2길
63008	JEJU	TRUE	제주특별자치도 제주시 고산남3길
63008	JEJU	TRUE	제주특별자치도 제주시 고산남4길
63008	JEJU	TRUE	제주특별자치도 제주시 고산남5길
63008	JEJU	TRUE	제주특별자치도 제주시 고산남6길
63008	JEJU	TRUE	제주특별자치도 제주시 고산남7길
63008	JEJU	TRUE	제주특별자치도 제주시 고산남8길
63008	JEJU	TRUE	제주특별자치도 제주시 고산남9길
63008	JEJU	TRUE	제주특별자치도 제주시 고산로
63008	JEJU	TRUE	제주특별자치도 제주시 고산로1길
63008	JEJU	TRUE	제주특별자치도 제주시 고산로2길
63008	JEJU	TRUE	제주특별자치도 제주시 고산로4길
63008	JEJU	TRUE	제주특별자치도 제주시 고산로5길
63008	JEJU	TRUE	제주특별자치도 제주시 고산로6길
63008	JEJU	TRUE	제주특별자치도 제주시 고산로8길
63008	JEJU	TRUE	제주특별자치도 제주시 고산서1길
63008	JEJU	TRUE	제주특별자치도 제주시 고산서2길
63008	JEJU	TRUE	제주특별자치도 제주시 고산서3길
63008	JEJU	TRUE	제주특별자치도 제주시 고산중길
63008	JEJU	TRUE	제주특별자치도 제주시 고조로
63008	JEJU	TRUE	제주특별자치도 제주시 노을해안로
63008	JEJU	TRUE	제주특별자치도 제주시 신정로
63008	JEJU	TRUE	제주특별자치도 제주시 용고로
63008	JEJU	TRUE	제주특별자치도 제주시 일주서로
63008	JEJU	TRUE	제주특별자치도 제주시 전답길
63008	JEJU	TRUE	제주특별자치도 제주시 칠전동길
63008	JEJU	TRUE	제주특별자치도 제주시 칠전로
63008	JEJU	TRUE	제주특별자치도 제주시 한장서길
63008	JEJU	TRUE	제주특별자치도 제주시 한장중길
63009	JEJU	TRUE	제주특별자치도 제주시 고산로4길
63009	JEJU	TRUE	제주특별자치도 제주시 신정로
63009	JEJU	TRUE	제주특별자치도 제주시 용금로
63009	JEJU	TRUE	제주특별자치도 제주시 용당1길
63009	JEJU	TRUE	제주특별자치도 제주시 용당2길
63009	JEJU	TRUE	제주특별자치도 제주시 용당길
63009	JEJU	TRUE	제주특별자치도 제주시 용당남1길
63009	JEJU	TRUE	제주특별자치도 제주시 용당남2길
63009	JEJU	TRUE	제주특별자치도 제주시 용수1길
63009	JEJU	TRUE	제주특별자치도 제주시 용수2길
63009	JEJU	TRUE	제주특별자치도 제주시 용수3길
63009	JEJU	TRUE	제주특별자치도 제주시 용수4길
63009	JEJU	TRUE	제주특별자치도 제주시 용수5길
63009	JEJU	TRUE	제주특별자치도 제주시 용수길
63009	JEJU	TRUE	제주특별자치도 제주시 일주서로
63009	JEJU	TRUE	제주특별자치도 제주시 주전길
63009	JEJU	TRUE	제주특별자치도 제주시 한경해안로
63009	JEJU	TRUE	제주특별자치도 제주시 한원남길
63010	JEJU	TRUE	제주특별자치도 제주시 금능1길
63010	JEJU	TRUE	제주특별자치도 제주시 금능2길
63010	JEJU	TRUE	제주특별자치도 제주시 금능3길
63010	JEJU	TRUE	제주특별자치도 제주시 금능4길
63010	JEJU	TRUE	제주특별자치도 제주시 금능5길
63010	JEJU	TRUE	제주특별자치도 제주시 금능6길
63010	JEJU	TRUE	제주특별자치도 제주시 금능7길
63010	JEJU	TRUE	제주특별자치도 제주시 금능9길
63010	JEJU	TRUE	제주특별자치도 제주시 금능길
63010	JEJU	TRUE	제주특별자치도 제주시 금능남1길
63010	JEJU	TRUE	제주특별자치도 제주시 금능남2길
63010	JEJU	TRUE	제주특별자치도 제주시 금능남로
63010	JEJU	TRUE	제주특별자치도 제주시 월령1길
63010	JEJU	TRUE	제주특별자치도 제주시 월령3길
63010	JEJU	TRUE	제주특별자치도 제주시 월령안길
63010	JEJU	TRUE	제주특별자치도 제주시 일주서로
63010	JEJU	TRUE	제주특별자치도 제주시 한림로
63010	JEJU	TRUE	제주특별자치도 제주시 홍수암로
63011	JEJU	TRUE	제주특별자치도 제주시 명재로
